Time,Watt,Temp,Vin,Vout
01:40:20,128.0,20.8,101.7,99.9
01:41:20,128.0,21.0,101.6,99.9
01:42:21,120.0,21.4,101.6,99.9
01:43:21,128.0,21.8,101.9,99.9
01:44:22,120.0,22.2,101.9,99.9
01:45:22,120.0,22.5,101.9,99.9
01:46:23,120.0,22.8,101.9,99.9
01:47:23,120.0,23.0,101.8,99.9
01:48:24,128.0,23.2,102.2,99.9
01:49:24,128.0,23.1,101.9,99.9
01:50:25,128.0,22.9,101.6,99.9
01:51:25,120.0,22.7,101.7,99.9
01:52:26,152.0,22.5,101.7,99.9
01:53:26,128.0,22.3,101.5,99.9
01:54:27,120.0,22.0,101.6,99.9
01:55:27,128.0,21.8,101.7,99.9
01:56:28,120.0,21.6,101.7,99.9
01:57:28,120.0,21.4,101.9,99.9
01:58:29,120.0,21.2,101.9,99.9
01:59:29,112.0,21.0,101.9,99.9
02:00:30,128.0,20.9,101.8,99.9
02:01:30,128.0,20.9,102.3,99.9
02:02:31,128.0,21.1,102.0,99.9
02:03:32,128.0,21.6,101.6,99.9
02:04:32,128.0,22.0,101.4,99.9
02:05:33,120.0,22.4,101.7,99.9
02:06:33,128.0,22.6,101.6,99.8
02:07:34,120.0,22.8,101.7,99.9
02:08:34,128.0,23.1,101.8,99.9
02:09:35,128.0,23.2,101.8,99.9
02:10:35,128.0,23.0,101.9,99.9
02:11:36,128.0,22.8,101.9,99.9
02:12:36,120.0,22.6,101.9,99.9
02:13:37,120.0,22.4,101.9,100.0
02:14:37,120.0,22.2,101.8,99.9
02:15:38,120.0,22.0,101.6,99.9
02:16:38,128.0,21.7,101.9,99.9
02:17:39,128.0,21.5,101.7,99.9
02:18:39,128.0,21.3,101.4,99.9
02:19:40,128.0,21.2,101.6,100.0
02:20:40,120.0,21.0,101.8,99.9
02:21:41,128.0,20.9,101.9,99.9
02:22:41,120.0,20.9,102.0,99.9
02:23:42,128.0,21.2,101.9,99.9
02:24:42,128.0,21.6,101.6,99.9
02:25:43,128.0,22.0,101.7,99.9
02:26:43,120.0,22.4,101.8,99.9
02:27:44,120.0,22.7,101.8,99.9
02:28:44,128.0,22.9,101.7,99.9
02:29:45,128.0,23.1,101.7,99.9
02:30:45,128.0,23.1,101.7,99.9
02:31:46,136.0,22.9,101.8,99.9
02:32:46,136.0,22.6,101.6,99.9
02:33:47,136.0,22.5,101.6,99.9
02:34:48,120.0,22.2,101.4,99.9
02:35:48,120.0,22.0,101.0,99.9
02:36:49,128.0,21.8,101.2,99.9
02:37:49,120.0,21.6,101.8,99.9
02:38:50,128.0,21.4,101.6,99.9
02:39:50,136.0,21.2,101.5,99.9
02:40:51,120.0,21.0,101.5,99.9
02:41:51,120.0,20.9,101.5,99.9
02:42:52,120.0,20.9,101.4,99.9
02:43:52,128.0,21.1,101.7,99.9
02:44:53,120.0,21.6,101.4,99.9
02:45:53,128.0,22.0,101.6,99.9
02:46:54,120.0,22.4,101.5,99.9
02:47:54,128.0,22.7,101.5,99.9
02:48:55,120.0,22.9,101.3,99.9
02:49:55,120.0,23.2,101.7,99.9
02:50:56,120.0,23.0,101.6,99.9
02:51:56,128.0,22.9,101.1,99.9
02:52:57,128.0,22.7,101.1,99.9
02:53:57,120.0,22.5,101.3,99.9
02:54:58,128.0,22.2,101.2,99.9
02:55:58,120.0,22.0,101.4,99.9
02:56:59,128.0,21.8,101.4,99.9
02:57:59,136.0,21.5,101.4,99.9
02:59:00,120.0,21.3,101.4,99.9
03:00:00,128.0,21.2,101.6,99.9
03:01:01,120.0,21.0,101.4,99.9
03:02:01,128.0,20.9,101.4,99.9
03:03:02,120.0,20.9,101.8,99.9
03:04:02,120.0,21.2,101.7,99.9
03:05:03,152.0,21.5,101.2,99.9
03:06:03,120.0,21.9,100.8,99.9
03:07:04,120.0,22.3,101.0,99.9
03:08:05,128.0,22.6,101.0,99.9
03:09:05,120.0,22.9,101.4,99.9
03:10:06,120.0,23.1,101.1,99.9
03:11:06,120.0,23.2,101.3,99.9
03:12:07,120.0,22.9,101.8,99.9
03:13:07,136.0,22.7,101.2,99.9
03:14:08,120.0,22.5,101.3,99.9
03:15:08,128.0,22.3,101.5,99.9
03:16:09,120.0,22.0,101.5,99.9
03:17:09,128.0,21.8,101.7,99.9
03:18:10,128.0,21.6,101.6,99.9
03:19:10,120.0,21.4,101.7,99.9
03:20:11,128.0,21.2,101.6,99.9
03:21:11,128.0,21.0,101.5,99.9
03:22:12,120.0,20.9,101.2,99.9
03:23:12,128.0,20.9,101.5,99.9
03:24:13,128.0,21.1,101.1,99.9
03:25:13,120.0,21.5,101.1,99.9
03:26:14,128.0,21.9,101.1,99.9
03:27:14,112.0,22.4,101.2,99.9
03:28:15,128.0,22.6,100.9,99.9
03:29:15,120.0,22.8,101.1,99.9
03:30:16,128.0,23.0,101.4,99.9
03:31:16,120.0,23.1,101.5,99.9
03:32:17,120.0,22.9,101.4,99.9
03:33:17,120.0,22.8,101.3,99.9
03:34:18,128.0,22.6,101.2,99.9
03:35:18,120.0,22.4,101.1,99.9
03:36:19,128.0,22.1,101.2,99.9
03:37:19,128.0,21.9,100.9,99.9
03:38:20,128.0,21.7,101.6,99.9
03:39:21,120.0,21.5,101.0,99.9
03:40:21,120.0,21.3,101.2,99.9
03:41:22,120.0,21.1,101.2,99.9
03:42:22,120.0,20.9,101.1,99.9
03:43:23,120.0,20.8,101.2,99.9
03:44:23,120.0,21.0,101.5,99.9
03:45:24,120.0,21.4,101.2,99.9
03:46:24,128.0,21.7,101.2,99.9
03:47:25,128.0,21.9,101.1,99.9
03:48:25,128.0,22.4,101.1,99.9
03:49:26,128.0,22.7,100.8,99.9
03:50:26,136.0,22.9,100.8,99.9
03:51:27,120.0,23.1,101.1,99.9
03:52:27,120.0,23.1,101.4,99.9
03:53:28,128.0,22.9,101.6,99.9
03:54:28,128.0,22.7,101.0,99.9
03:55:29,120.0,22.5,101.2,99.9
03:56:29,120.0,22.3,101.3,99.9
03:57:30,120.0,22.1,101.5,99.9
03:58:30,128.0,21.8,101.6,99.9
03:59:31,120.0,21.6,101.8,99.9
04:00:31,120.0,21.4,101.4,99.9
04:01:32,128.0,21.2,101.6,99.9
04:02:32,120.0,21.0,101.9,99.9
04:03:33,128.0,20.9,101.9,99.9
04:04:33,120.0,20.9,101.7,99.9
04:05:34,120.0,21.1,101.6,99.9
04:06:34,120.0,21.5,102.0,99.9
04:07:35,128.0,22.0,101.6,99.9
04:08:35,120.0,22.3,100.9,99.9
04:09:36,120.0,22.6,101.0,99.9
04:10:36,120.0,22.8,101.0,99.9
04:11:37,128.0,23.0,101.2,99.9
04:12:37,120.0,23.2,101.1,99.9
04:13:38,128.0,23.0,101.5,99.9
04:14:38,120.0,22.8,101.6,99.9
04:15:39,120.0,22.6,101.4,99.9
04:16:39,120.0,22.4,101.7,99.9
04:17:40,120.0,22.2,101.7,99.9
04:18:40,120.0,21.9,101.7,99.9
04:19:41,128.0,21.7,101.6,99.9
04:20:42,112.0,21.5,101.8,99.9
04:21:42,128.0,21.3,101.8,99.9
04:22:43,120.0,21.1,101.9,99.8
04:23:43,120.0,21.0,101.3,99.9
04:24:44,120.0,20.9,101.6,99.9
04:25:44,128.0,20.9,101.8,99.9
04:26:45,128.0,21.3,101.6,99.9
04:27:45,120.0,21.6,101.7,99.9
04:28:46,120.0,22.0,101.7,99.9
04:29:46,128.0,22.4,101.6,99.9
04:30:47,120.0,22.5,101.8,100.0
04:31:47,136.0,22.8,101.9,99.9
04:32:48,120.0,23.1,102.0,99.9
04:33:48,120.0,23.0,102.0,99.9
04:34:49,120.0,22.8,101.8,99.9
04:35:49,128.0,22.6,101.6,99.9
04:36:50,136.0,22.5,101.7,99.9
04:37:50,128.0,22.2,101.5,99.9
04:38:51,120.0,22.0,101.1,99.9
04:39:51,120.0,21.8,101.4,99.9
04:40:52,120.0,21.6,101.8,99.9
04:41:52,120.0,21.4,101.6,99.9
04:42:53,120.0,21.2,101.7,99.9
04:43:53,128.0,21.0,101.5,99.9
04:44:54,120.0,20.9,101.6,99.9
04:45:54,120.0,20.9,101.9,99.9
04:46:55,120.0,21.0,101.8,100.0
04:47:55,120.0,21.5,101.8,99.9
04:48:56,120.0,21.9,101.8,99.8
04:49:56,128.0,22.3,101.8,99.9
04:50:57,128.0,22.6,101.9,99.9
04:51:57,136.0,22.8,101.6,99.9
04:52:58,120.0,23.1,101.6,99.9
04:53:58,120.0,23.1,101.9,99.9
04:54:59,120.0,22.9,101.8,99.9
04:55:59,136.0,22.8,101.8,99.9
04:57:00,120.0,22.5,101.7,99.9
04:58:01,120.0,22.4,101.8,99.9
04:59:01,120.0,22.1,101.7,99.9
05:00:02,120.0,21.9,101.6,99.9
05:01:02,120.0,21.7,101.6,99.9
05:02:03,120.0,21.5,101.7,99.9
05:03:03,120.0,21.3,101.7,99.9
05:04:04,128.0,21.1,101.7,99.9
05:05:04,128.0,20.9,101.8,99.9
05:06:05,120.0,20.9,101.7,99.9
05:07:05,136.0,20.9,101.8,99.9
05:08:06,128.0,21.3,101.8,99.9
05:09:06,128.0,21.7,101.4,99.9
05:10:07,120.0,22.1,101.5,99.9
05:11:07,120.0,22.5,101.7,99.9
05:12:08,128.0,22.7,101.8,99.9
05:13:08,128.0,22.9,101.8,99.9
05:14:09,120.0,23.0,101.9,99.9
05:15:09,128.0,23.1,102.0,99.9
05:16:10,128.0,22.9,102.0,99.9
05:17:10,120.0,22.7,102.2,99.9
05:18:11,120.0,22.5,102.2,99.9
05:19:11,120.0,22.3,102.3,99.9
05:20:12,120.0,22.1,102.2,99.9
05:21:12,120.0,21.9,102.0,99.9
05:22:13,120.0,21.6,102.0,99.9
05:23:13,112.0,21.4,101.8,99.9
05:24:14,120.0,21.2,101.8,99.9
05:25:14,128.0,21.0,101.8,99.9
05:26:15,136.0,20.9,101.7,99.9
05:27:16,128.0,20.9,101.7,99.9
05:28:16,128.0,21.0,101.8,99.9
05:29:17,128.0,21.4,102.2,99.9
05:30:17,128.0,21.8,102.2,99.9
05:31:18,120.0,22.2,102.2,99.9
05:32:18,136.0,22.5,102.2,99.9
05:33:19,120.0,22.8,102.1,99.9
05:34:19,128.0,23.0,102.1,99.9
05:35:20,128.0,23.2,102.1,99.9
05:36:20,120.0,23.0,102.0,99.9
05:37:21,120.0,22.8,102.0,99.9
05:38:21,128.0,22.6,101.9,99.9
05:39:22,120.0,22.4,101.7,99.9
05:40:22,120.0,22.2,101.8,99.9
05:41:23,120.0,21.9,101.7,99.9
05:42:23,120.0,21.7,101.7,99.9
05:43:24,128.0,21.5,101.6,99.9
05:44:24,120.0,21.3,101.5,99.9
05:45:25,128.0,21.1,101.8,99.9
05:46:25,120.0,20.9,101.9,99.9
05:47:26,120.0,20.9,102.1,99.9
05:48:26,128.0,21.0,102.3,99.9
05:49:27,128.0,21.3,101.9,99.9
05:50:27,120.0,21.8,102.0,99.9
05:51:28,120.0,22.1,102.2,99.9
05:52:28,120.0,22.5,102.0,99.9
05:53:29,128.0,22.9,102.0,99.9
05:54:29,120.0,23.0,102.1,99.9
05:55:30,120.0,23.2,102.1,99.9
05:56:30,120.0,23.1,101.8,99.9
05:57:31,128.0,22.9,101.9,99.9
05:58:31,120.0,22.7,102.2,99.9
05:59:32,120.0,22.5,102.5,99.9
06:00:32,120.0,22.2,102.0,99.9
06:01:33,120.0,22.0,102.8,100.0
06:02:34,120.0,21.8,102.9,99.9
06:03:34,120.0,21.6,102.9,99.9
06:04:35,136.0,21.4,103.0,99.9
06:05:35,128.0,21.2,103.0,99.9
06:06:36,136.0,21.0,102.8,99.9
06:07:36,136.0,20.9,102.4,99.9
06:08:37,144.0,21.0,102.3,99.9
06:09:37,136.0,21.2,102.5,99.9
06:10:38,136.0,21.6,102.6,99.9
06:11:38,144.0,21.9,102.5,99.9
06:12:39,128.0,22.4,102.5,99.9
06:13:39,144.0,22.6,102.1,99.9
06:14:40,136.0,22.8,101.0,99.9
06:15:40,136.0,23.1,101.1,99.9
06:16:41,136.0,23.1,101.1,99.9
06:17:41,144.0,23.1,101.4,99.9
06:18:42,136.0,23.0,101.2,99.9
06:19:42,128.0,22.8,101.2,99.9
06:20:43,128.0,22.6,101.3,99.9
06:21:43,136.0,22.3,101.6,99.9
06:22:44,120.0,22.1,101.2,99.9
06:23:44,120.0,21.8,101.6,100.0
06:24:45,128.0,21.6,101.4,99.9
06:25:45,120.0,21.3,101.4,99.9
06:26:46,120.0,21.1,101.4,99.9
06:27:46,128.0,21.0,101.4,99.9
06:28:47,120.0,20.9,101.7,99.9
06:29:48,120.0,21.0,101.9,99.9
06:30:48,128.0,21.3,101.4,99.9
06:31:49,136.0,21.7,102.0,99.9
06:32:49,128.0,22.1,101.8,99.9
06:33:50,128.0,22.5,101.5,99.9
06:34:50,128.0,22.8,101.2,99.9
06:35:51,128.0,23.1,101.1,99.9
06:36:51,128.0,23.2,101.2,99.9
06:37:52,128.0,23.1,101.2,99.9
06:38:52,136.0,22.9,101.7,99.9
06:39:53,120.0,22.7,101.8,99.9
06:40:53,128.0,22.5,101.7,99.9
06:41:54,128.0,22.2,101.7,99.9
06:42:54,120.0,22.0,101.8,99.9
06:43:55,128.0,21.8,101.8,99.9
06:44:55,120.0,21.6,101.9,99.9
06:45:56,120.0,21.4,102.0,99.9
06:46:56,128.0,21.2,102.0,99.9
06:47:57,128.0,21.0,101.6,99.9
06:48:57,120.0,20.9,101.6,99.9
06:49:58,120.0,20.9,101.5,99.9
06:50:58,120.0,21.0,101.6,99.9
06:51:59,120.0,21.5,101.6,99.9
06:52:59,120.0,21.9,101.6,99.9
06:54:00,128.0,22.4,101.3,99.9
06:55:00,120.0,22.7,101.2,100.0
06:56:01,120.0,22.9,101.3,99.8
06:57:01,128.0,23.1,101.3,99.9
06:58:02,128.0,23.1,101.4,99.9
06:59:02,120.0,23.0,101.2,99.9
07:00:03,120.0,22.8,101.2,99.9
07:01:03,120.0,22.6,101.2,99.9
07:02:04,120.0,22.3,101.1,99.9
07:03:04,128.0,22.1,101.6,99.9
07:04:05,128.0,21.9,101.5,99.9
07:05:05,120.0,21.7,101.2,99.9
07:06:06,128.0,21.5,101.2,99.9
07:07:06,120.0,21.3,101.3,100.0
07:08:07,128.0,21.1,101.5,99.9
07:09:08,120.0,20.9,101.3,99.9
07:10:08,128.0,20.9,101.1,99.9
07:11:09,120.0,20.9,101.3,99.9
07:12:09,144.0,21.3,101.2,99.9
07:13:10,128.0,21.8,101.3,99.9
07:14:10,120.0,22.2,101.3,99.9
07:15:11,120.0,22.5,101.3,99.9
07:16:11,136.0,22.8,101.7,99.9
07:17:12,120.0,23.0,101.8,99.9
07:18:12,128.0,23.1,101.4,99.9
07:19:13,120.0,23.0,101.5,99.9
07:20:13,120.0,22.9,101.3,99.9
07:21:14,120.0,22.7,101.5,99.9
07:22:14,120.0,22.5,101.3,99.9
07:23:15,128.0,22.2,101.1,99.9
07:24:15,120.0,22.0,101.5,99.9
07:25:16,120.0,21.8,101.3,99.9
07:26:16,128.0,21.6,101.2,99.9
07:27:17,120.0,21.3,101.4,99.9
07:28:17,128.0,21.2,101.4,99.9
07:29:18,128.0,21.0,101.4,99.8
07:30:18,120.0,20.9,101.3,99.9
07:31:19,128.0,20.9,101.2,99.9
07:32:19,128.0,21.0,101.1,99.9
07:33:20,128.0,21.4,101.1,99.9
07:34:21,128.0,21.9,101.1,99.9
07:35:21,120.0,22.3,100.9,99.9
07:36:22,120.0,22.5,100.9,99.9
07:37:22,128.0,22.8,100.8,99.9
07:38:23,120.0,23.0,100.7,99.9
07:39:23,128.0,23.1,100.9,99.9
07:40:24,120.0,22.9,100.9,99.9
07:41:24,120.0,22.8,100.8,99.9
07:42:25,120.0,22.5,101.1,99.9
07:43:25,136.0,22.3,100.6,100.0
07:44:26,136.0,22.1,100.6,99.9
07:45:26,128.0,21.8,100.9,99.9
07:46:27,128.0,21.6,100.9,99.9
07:47:27,128.0,21.4,101.0,99.9
07:48:28,120.0,21.2,100.8,99.9
07:49:28,128.0,21.0,100.8,99.9
07:50:29,128.0,20.9,100.8,99.9
07:51:29,128.0,20.8,100.9,99.9
07:52:30,120.0,21.0,101.0,99.9
07:53:30,128.0,21.3,102.2,99.9
07:54:31,120.0,21.6,102.2,99.9
07:55:31,120.0,22.0,102.3,99.9
07:56:32,128.0,22.4,102.3,99.9
07:57:32,152.0,22.7,102.3,99.9
07:58:33,120.0,22.9,101.6,99.9
07:59:33,128.0,23.1,102.0,99.9
08:00:34,128.0,23.1,101.6,99.9
08:01:34,120.0,22.9,101.8,100.0
08:02:35,128.0,22.7,102.0,99.9
08:03:35,120.0,22.5,102.4,99.9
08:04:36,120.0,22.3,102.1,99.9
08:05:36,128.0,22.0,102.5,99.9
08:06:37,120.0,21.8,102.4,99.9
08:07:37,120.0,21.5,102.0,99.9
08:08:38,120.0,21.3,102.0,99.9
08:09:38,128.0,21.2,101.9,99.9
08:10:39,120.0,21.0,101.9,99.9
08:11:39,128.0,20.8,101.8,99.9
08:12:40,120.0,20.8,101.8,99.9
08:13:41,128.0,21.1,101.9,99.9
08:14:41,120.0,21.5,102.3,99.9
08:15:42,120.0,21.9,102.0,99.9
08:16:42,120.0,22.4,101.7,99.9
08:17:43,120.0,22.7,101.9,99.9
08:18:43,120.0,23.0,102.0,99.9
08:19:44,120.0,23.1,102.0,99.9
08:20:44,120.0,22.9,102.4,99.9
08:21:45,120.0,22.8,102.2,99.9
08:22:45,128.0,22.6,102.4,99.9
08:23:46,120.0,22.4,102.4,99.9
08:24:46,136.0,22.2,102.2,99.9
08:25:47,120.0,21.9,102.0,99.9
08:26:47,128.0,21.7,102.2,99.9
08:27:48,128.0,21.5,102.6,99.9
08:28:48,128.0,21.3,102.5,99.9
08:29:49,120.0,21.1,102.1,99.9
08:30:49,120.0,20.9,101.9,100.0
08:31:50,128.0,20.8,101.9,99.9
08:32:50,136.0,20.9,102.1,99.9
08:33:51,120.0,21.4,102.5,99.9
08:34:51,120.0,21.7,102.2,99.9
08:35:52,248.0,22.2,102.1,100.0
08:36:52,128.0,22.6,102.4,99.9
08:37:53,128.0,22.8,101.9,99.9
08:38:53,120.0,23.1,102.0,99.9
08:39:54,136.0,23.2,101.9,99.9
08:40:54,120.0,23.0,101.8,99.9
08:41:55,128.0,22.9,102.0,99.9
08:42:55,136.0,22.7,102.2,99.9
08:43:56,120.0,22.5,102.2,99.9
08:44:56,120.0,22.2,101.9,99.9
08:45:57,128.0,22.0,101.8,99.9
08:46:58,120.0,21.7,101.7,99.9
08:47:58,128.0,21.5,101.8,99.9
08:48:59,128.0,21.3,102.0,99.9
08:49:59,128.0,21.1,102.1,99.9
08:51:00,128.0,20.9,102.0,100.0
08:52:00,136.0,20.9,102.0,99.9
08:53:01,120.0,20.9,101.7,99.9
08:54:01,128.0,21.3,101.6,99.9
08:55:02,112.0,21.7,101.6,99.9
08:56:02,120.0,22.1,101.6,99.9
08:57:03,120.0,22.4,101.2,99.9
08:58:03,120.0,22.8,101.7,99.9
08:59:04,128.0,23.0,101.8,99.9
09:00:04,128.0,23.1,102.0,99.9
09:01:05,128.0,23.1,101.7,99.9
09:02:05,128.0,22.9,101.7,99.9
09:03:06,112.0,22.7,101.9,99.9
09:04:06,128.0,22.5,101.8,99.9
09:05:07,120.0,22.3,101.4,99.9
09:06:07,120.0,22.0,101.6,100.0
09:07:08,120.0,21.8,101.9,100.0
09:08:08,120.0,21.6,101.7,99.9
09:09:09,120.0,21.4,101.8,99.9
09:10:09,128.0,21.2,101.7,99.9
09:11:10,120.0,21.0,101.6,99.9
09:12:10,128.0,20.8,101.7,99.9
09:13:11,120.0,20.9,101.4,99.9
09:14:11,128.0,21.0,101.6,99.9
09:15:12,120.0,21.5,101.7,99.9
09:16:13,128.0,22.0,101.6,99.9
09:17:13,120.0,22.4,101.9,99.9
09:18:14,120.0,22.8,102.4,99.8
09:19:14,128.0,22.9,102.3,99.9
09:20:15,120.0,23.0,102.6,99.9
09:21:15,136.0,22.8,102.5,99.9
09:22:16,128.0,22.8,102.5,99.9
09:23:16,120.0,22.6,101.9,99.9
09:24:17,128.0,22.4,101.8,99.9
09:25:17,136.0,22.1,101.9,99.9
09:26:18,128.0,21.8,102.1,99.9
09:27:18,128.0,21.6,101.9,99.9
09:28:19,120.0,21.4,102.2,99.9
09:29:19,128.0,21.3,102.3,99.9
09:30:20,128.0,21.1,102.0,99.9
09:31:20,120.0,20.9,101.9,99.9
09:32:21,128.0,20.8,102.2,99.9
09:33:21,120.0,21.0,102.0,99.9
09:34:22,120.0,21.4,102.0,99.9
09:35:22,120.0,21.7,102.6,99.9
09:36:23,120.0,22.2,102.4,99.9
09:37:23,120.0,22.6,102.2,99.9
09:38:24,120.0,22.7,102.2,99.9
09:39:24,120.0,23.1,101.8,99.9
09:40:25,128.0,23.2,101.6,99.9
09:41:25,120.0,23.0,101.7,99.9
09:42:26,128.0,22.9,102.0,99.9
09:43:26,120.0,22.7,102.2,99.9
09:44:27,128.0,22.5,102.3,99.9
09:45:27,120.0,22.2,102.3,99.9
09:46:28,128.0,22.0,102.2,99.9
09:47:28,128.0,21.7,102.6,99.9
09:48:29,128.0,21.5,102.5,99.9
09:49:29,120.0,21.3,102.5,99.9
09:50:30,128.0,21.1,102.4,99.9
09:51:30,120.0,20.9,102.3,99.9
09:52:31,128.0,20.8,102.6,99.9
09:53:31,120.0,21.0,102.3,99.9
09:54:32,128.0,21.4,102.3,99.9
09:55:33,120.0,21.9,102.3,99.9
09:56:33,128.0,22.3,102.0,99.9
09:57:34,120.0,22.6,102.4,99.9
09:58:34,128.0,22.8,102.3,99.9
09:59:35,128.0,22.9,102.0,99.9
10:00:35,112.0,23.0,102.0,99.9
10:01:36,120.0,22.7,102.2,100.0
10:02:36,120.0,22.6,102.3,100.0
10:03:37,120.0,22.4,102.2,99.9
10:04:37,136.0,22.1,102.0,99.9
10:05:38,120.0,21.9,102.3,99.9
10:06:38,120.0,21.7,102.2,99.9
10:07:39,120.0,21.4,102.0,99.9
10:08:39,128.0,21.3,101.9,99.9
10:09:40,120.0,21.0,102.2,99.9
10:10:40,120.0,20.9,102.1,99.9
10:11:41,128.0,21.0,101.2,99.9
10:12:41,120.0,21.2,101.0,99.9
10:13:42,120.0,21.6,101.3,99.9
10:14:42,120.0,22.0,100.9,99.9
10:15:43,120.0,22.4,100.8,99.9
10:16:43,120.0,22.7,100.9,99.9
10:17:44,120.0,23.0,100.8,99.9
10:18:44,120.0,23.1,100.8,99.9
10:19:45,128.0,23.2,101.0,99.9
10:20:45,120.0,23.1,101.1,99.9
10:21:46,120.0,22.9,101.3,99.9
10:22:46,128.0,22.7,101.1,99.9
10:23:47,120.0,22.5,101.2,99.9
10:24:47,120.0,22.2,101.1,99.9
10:25:48,120.0,22.0,101.1,99.9
10:26:48,120.0,21.8,100.9,99.9
10:27:49,120.0,21.5,101.2,99.9
10:28:49,120.0,21.3,101.3,99.9
10:29:50,120.0,21.1,101.3,99.9
10:30:51,120.0,21.0,100.9,99.9
10:31:51,120.0,20.9,101.0,99.9
10:32:52,128.0,21.0,101.0,99.9
10:33:52,120.0,21.4,101.5,99.9
10:34:53,120.0,21.9,101.0,99.9
10:35:53,120.0,22.3,101.1,100.0
10:36:54,120.0,22.6,101.1,99.9
10:37:54,120.0,23.0,101.1,99.9
10:38:55,120.0,23.2,101.2,99.9
