timestamp,Watt,Temp,Vin,Vout
2026-01-27T00:37:08.287209,120.0,22.2,101.5,99.9
2026-01-27T00:38:08.723629,120.0,22.2,101.7,99.9
2026-01-27T00:39:09.141984,120.0,22.1,101.6,99.9
2026-01-27T00:40:09.561146,120.0,21.8,101.5,99.9
2026-01-27T00:41:09.980636,120.0,21.6,101.6,99.9
2026-01-27T00:42:10.399781,120.0,21.3,101.6,99.9
2026-01-27T00:43:10.818574,120.0,21.0,101.2,99.9
2026-01-27T00:44:11.236780,120.0,20.7,100.8,99.9
2026-01-27T00:45:11.653836,120.0,20.6,100.7,99.9
2026-01-27T00:46:12.075090,120.0,20.3,100.7,99.9
2026-01-27T00:47:12.492003,120.0,20.2,100.5,99.9
2026-01-27T00:48:12.909081,128.0,20.2,100.8,99.9
2026-01-27T00:49:13.328019,120.0,20.5,101.0,99.9
2026-01-27T00:50:13.747056,120.0,20.8,101.0,99.9
2026-01-27T00:51:14.164859,128.0,21.1,101.2,99.9
2026-01-27T00:52:14.584784,120.0,21.4,101.1,99.9
2026-01-27T00:53:15.021987,128.0,21.7,101.3,99.9
2026-01-27T00:54:15.440092,128.0,21.9,101.4,99.9
2026-01-27T00:55:15.857815,120.0,22.0,101.1,99.9
2026-01-27T00:56:16.277408,120.0,22.2,101.3,99.9
2026-01-27T00:57:16.695229,120.0,22.1,101.2,99.9
2026-01-27T00:58:17.112871,128.0,22.1,101.2,99.9
2026-01-27T00:59:17.529805,136.0,21.9,101.4,99.9
2026-01-27T01:00:17.969706,144.0,21.6,101.3,99.9
2026-01-27T01:01:18.389051,120.0,21.3,101.5,99.9
2026-01-27T01:02:18.805672,120.0,21.0,101.5,99.9
2026-01-27T01:03:19.224362,128.0,20.8,101.4,99.9
2026-01-27T01:04:19.643392,128.0,20.6,101.5,99.9
2026-01-27T01:05:20.061493,120.0,20.3,101.2,99.9
2026-01-27T01:06:20.479501,120.0,20.2,101.3,99.9
2026-01-27T01:07:20.898027,120.0,20.1,101.5,99.9
2026-01-27T01:08:21.315499,128.0,20.3,101.3,99.8
2026-01-27T01:09:21.732983,120.0,20.7,101.0,99.9
2026-01-27T01:10:22.149528,120.0,21.0,101.0,99.9
2026-01-27T01:11:22.567802,120.0,21.4,101.0,99.9
2026-01-27T01:12:22.984627,136.0,21.7,101.1,99.9
2026-01-27T01:13:23.402236,120.0,21.9,101.3,99.8
2026-01-27T01:14:23.820925,120.0,22.0,101.5,99.9
2026-01-27T01:15:24.260138,120.0,22.3,101.7,99.9
2026-01-27T01:16:24.679885,120.0,22.3,101.7,99.9
2026-01-27T01:17:25.097426,120.0,22.2,101.9,99.9
2026-01-27T01:18:25.514747,128.0,22.0,102.0,99.9
2026-01-27T01:19:25.932477,128.0,21.7,102.1,99.9
2026-01-27T01:20:26.350739,120.0,21.4,102.0,99.9
2026-01-27T01:21:26.770466,120.0,21.1,102.2,99.9
2026-01-27T01:22:27.211059,128.0,20.9,102.0,99.9
2026-01-27T01:23:27.631115,120.0,20.6,102.1,99.9
2026-01-27T01:24:28.050364,120.0,20.3,101.9,99.9
2026-01-27T01:25:28.468588,128.0,20.2,101.9,99.9
2026-01-27T01:26:28.887766,128.0,20.1,101.5,99.9
2026-01-27T01:27:29.308696,128.0,20.3,101.3,99.9
2026-01-27T01:28:29.729298,120.0,20.6,101.3,99.9
2026-01-27T01:29:30.146157,128.0,20.9,101.2,99.9
2026-01-27T01:30:30.564478,128.0,21.2,101.1,99.9
2026-01-27T01:31:30.982854,112.0,21.5,101.2,99.9
2026-01-27T01:32:31.402885,120.0,21.7,101.0,99.9
2026-01-27T01:33:31.823413,128.0,21.8,100.9,99.9
2026-01-27T01:34:32.242471,120.0,22.0,101.1,99.9
2026-01-27T01:35:32.659708,120.0,22.2,101.1,99.9
2026-01-27T01:36:33.076904,120.0,22.2,101.3,99.9
2026-01-27T01:37:33.517206,120.0,22.1,101.6,99.9
2026-01-27T01:38:33.936491,120.0,21.9,101.4,99.9
2026-01-27T01:39:34.354862,120.0,21.6,101.4,99.9
2026-01-27T01:40:34.778576,120.0,21.3,101.5,99.9
2026-01-27T01:41:35.195001,120.0,21.0,101.7,99.9
2026-01-27T01:42:35.613110,128.0,20.8,101.8,99.9
2026-01-27T01:43:36.031008,120.0,20.6,100.4,99.9
2026-01-27T01:44:36.471842,120.0,20.3,100.1,99.9
2026-01-27T01:45:36.891434,120.0,20.3,100.0,99.9
2026-01-27T01:46:37.308992,120.0,20.2,99.9,99.9
2026-01-27T01:47:37.728078,128.0,20.2,99.9,99.9
2026-01-27T01:48:38.145951,128.0,20.6,100.0,99.9
2026-01-27T01:49:38.563862,120.0,21.0,101.3,99.9
2026-01-27T01:50:38.982231,120.0,21.4,101.3,99.9
2026-01-27T01:51:39.399283,120.0,21.6,101.5,99.9
2026-01-27T01:52:39.817927,120.0,21.8,101.5,99.9
2026-01-27T01:53:40.236313,120.0,22.0,101.6,99.9
2026-01-27T01:54:40.654738,120.0,22.1,101.6,99.9
2026-01-27T01:55:41.072527,128.0,22.1,101.5,99.9
2026-01-27T01:56:41.491767,120.0,22.0,101.5,99.9
2026-01-27T01:57:41.913581,120.0,21.8,101.3,99.9
2026-01-27T01:58:42.332480,120.0,21.5,101.3,99.9
2026-01-27T01:59:42.772282,120.0,21.3,101.6,99.9
2026-01-27T02:00:43.190160,120.0,21.0,101.5,99.9
2026-01-27T02:01:43.610584,120.0,20.8,101.4,99.9
2026-01-27T02:02:44.030346,128.0,20.5,101.2,99.9
2026-01-27T02:03:44.448812,120.0,20.3,101.4,99.9
2026-01-27T02:04:44.866101,120.0,20.1,101.3,99.9
2026-01-27T02:05:45.283689,120.0,20.1,101.5,99.9
2026-01-27T02:06:45.722337,120.0,20.3,101.7,99.9
2026-01-27T02:07:46.139970,120.0,20.6,101.5,99.9
2026-01-27T02:08:46.558827,120.0,21.0,101.3,99.9
2026-01-27T02:09:46.977688,120.0,21.3,101.5,99.9
2026-01-27T02:10:47.396456,120.0,21.6,101.5,100.0
2026-01-27T02:11:47.813393,120.0,21.8,101.5,99.9
2026-01-27T02:12:48.232530,120.0,22.0,101.6,99.9
2026-01-27T02:13:48.649690,120.0,22.2,101.7,99.9
2026-01-27T02:14:49.068255,120.0,22.2,101.6,99.9
2026-01-27T02:15:49.485769,120.0,22.0,101.6,99.9
2026-01-27T02:16:49.902016,120.0,21.8,101.6,99.9
2026-01-27T02:17:50.319959,120.0,21.5,101.7,99.9
2026-01-27T02:18:50.741953,120.0,21.2,101.5,99.9
2026-01-27T02:19:51.159695,128.0,20.9,101.5,99.9
2026-01-27T02:20:51.576847,120.0,20.7,101.4,99.9
2026-01-27T02:21:52.014873,120.0,20.4,101.5,99.9
2026-01-27T02:22:52.437206,128.0,20.2,101.3,99.9
2026-01-27T02:23:52.855424,120.0,20.1,101.6,99.9
2026-01-27T02:24:53.277087,112.0,20.1,101.7,99.9
2026-01-27T02:25:53.695803,112.0,20.3,101.6,99.9
2026-01-27T02:26:54.114973,128.0,20.6,101.6,99.9
2026-01-27T02:27:54.533574,120.0,20.9,101.5,99.9
2026-01-27T02:28:54.977299,128.0,21.3,101.6,99.9
2026-01-27T02:29:55.393969,120.0,21.6,101.4,99.9
2026-01-27T02:30:55.817124,120.0,21.9,101.2,99.9
2026-01-27T02:31:56.235477,128.0,22.0,101.3,100.0
2026-01-27T02:32:56.656605,120.0,22.1,101.5,99.9
2026-01-27T02:33:57.075669,120.0,22.2,101.3,99.9
2026-01-27T02:34:57.492932,128.0,22.0,101.1,99.9
2026-01-27T02:35:57.911538,128.0,21.8,101.3,99.9
2026-01-27T02:36:58.333798,120.0,21.5,101.2,99.9
2026-01-27T02:37:58.751423,120.0,21.3,101.1,99.9
2026-01-27T02:38:59.172804,120.0,21.0,101.1,99.9
2026-01-27T02:39:59.592207,128.0,20.7,100.8,99.9
2026-01-27T02:41:00.010301,120.0,20.5,100.9,99.9
2026-01-27T02:42:00.428746,120.0,20.2,100.8,99.9
2026-01-27T02:43:00.846760,128.0,20.1,100.7,99.9
2026-01-27T02:44:01.284592,120.0,20.1,101.1,99.9
2026-01-27T02:45:01.705287,112.0,20.2,100.8,99.9
2026-01-27T02:46:02.125945,128.0,20.5,101.1,99.9
2026-01-27T02:47:02.543173,128.0,20.9,101.2,99.9
2026-01-27T02:48:02.962448,120.0,21.2,101.0,99.9
2026-01-27T02:49:03.381812,120.0,21.7,100.7,99.9
2026-01-27T02:50:03.800337,120.0,21.8,100.9,99.9
2026-01-27T02:51:04.241991,120.0,22.1,100.9,99.9
2026-01-27T02:52:04.659430,120.0,22.2,101.0,99.9
2026-01-27T02:53:05.077910,120.0,22.2,100.8,99.9
2026-01-27T02:54:05.497649,120.0,22.0,101.0,99.9
2026-01-27T02:55:05.917675,120.0,21.8,101.5,99.9
2026-01-27T02:56:06.336232,120.0,21.5,101.2,99.9
2026-01-27T02:57:06.752738,120.0,21.2,101.2,99.9
2026-01-27T02:58:07.172010,120.0,21.0,101.2,99.9
2026-01-27T02:59:07.591496,120.0,20.7,101.4,99.9
2026-01-27T03:00:08.009105,128.0,20.4,101.5,99.9
2026-01-27T03:01:08.428214,120.0,20.2,101.6,99.9
2026-01-27T03:02:08.845841,120.0,20.1,101.3,99.9
2026-01-27T03:03:09.262810,128.0,20.1,101.0,99.9
2026-01-27T03:04:09.682300,120.0,20.3,100.9,99.9
2026-01-27T03:05:10.101686,136.0,20.6,101.0,99.9
2026-01-27T03:06:10.542472,120.0,21.0,101.2,99.9
2026-01-27T03:07:10.959868,120.0,21.3,100.9,99.9
2026-01-27T03:08:11.380642,120.0,21.7,101.0,99.9
2026-01-27T03:09:11.800106,120.0,21.8,101.1,99.9
2026-01-27T03:10:12.219744,112.0,21.9,101.1,99.9
2026-01-27T03:11:12.640121,120.0,21.9,101.1,99.9
2026-01-27T03:12:13.069982,128.0,21.9,101.1,99.9
2026-01-27T03:13:13.511917,128.0,21.8,101.1,99.9
2026-01-27T03:14:13.934601,120.0,21.6,101.0,99.9
2026-01-27T03:15:14.354152,120.0,21.3,100.7,99.9
2026-01-27T03:16:14.775812,128.0,21.0,100.6,99.9
2026-01-27T03:17:15.193698,120.0,20.7,100.9,99.9
2026-01-27T03:18:15.611905,128.0,20.4,100.7,99.9
2026-01-27T03:19:16.030848,128.0,20.2,100.7,99.9
2026-01-27T03:20:16.448962,120.0,20.1,100.7,99.9
2026-01-27T03:21:16.868072,120.0,20.0,100.7,99.9
2026-01-27T03:22:17.287081,120.0,20.1,100.6,99.9
2026-01-27T03:23:17.705897,128.0,20.5,101.0,99.9
2026-01-27T03:24:18.126029,120.0,20.8,101.1,99.9
2026-01-27T03:25:18.544361,136.0,21.2,101.1,99.9
2026-01-27T03:26:18.962816,128.0,21.6,101.2,99.9
2026-01-27T03:27:19.384152,120.0,21.9,101.2,99.9
2026-01-27T03:28:19.825975,120.0,22.0,101.2,99.9
2026-01-27T03:29:20.242436,120.0,22.2,101.1,99.9
2026-01-27T03:30:20.659825,120.0,22.1,101.1,99.9
2026-01-27T03:31:21.087036,120.0,22.0,101.1,99.9
2026-01-27T03:32:21.506584,128.0,21.8,101.0,99.9
2026-01-27T03:33:21.925222,120.0,21.5,100.5,99.9
2026-01-27T03:34:22.341880,120.0,21.1,101.8,99.9
2026-01-27T03:35:22.782792,120.0,20.9,101.7,99.9
2026-01-27T03:36:23.204222,112.0,20.6,101.7,99.9
2026-01-27T03:37:23.624384,120.0,20.4,102.0,99.8
2026-01-27T03:38:24.047857,120.0,20.1,102.0,99.9
2026-01-27T03:39:24.464849,120.0,19.9,102.2,99.9
2026-01-27T03:40:24.883677,120.0,19.6,100.5,99.9
2026-01-27T03:41:25.302681,120.0,19.6,100.6,99.8
2026-01-27T03:42:25.721234,120.0,19.7,100.8,99.9
2026-01-27T03:43:26.141320,120.0,20.1,100.9,99.9
2026-01-27T03:44:26.559667,120.0,20.5,101.0,99.9
2026-01-27T03:45:26.978755,120.0,20.7,101.0,99.9
2026-01-27T03:46:27.396895,120.0,21.0,101.1,99.9
2026-01-27T03:47:27.817286,128.0,21.2,100.9,99.9
2026-01-27T03:48:28.234739,120.0,21.3,101.1,99.9
2026-01-27T03:49:28.652964,120.0,21.5,100.6,99.9
2026-01-27T03:50:29.096232,120.0,21.6,100.8,99.9
2026-01-27T03:51:29.515553,120.0,21.8,100.7,99.9
2026-01-27T03:52:29.938732,120.0,21.9,100.7,99.9
2026-01-27T03:53:30.357268,120.0,22.0,100.8,99.9
2026-01-27T03:54:30.776957,120.0,22.0,101.0,99.9
2026-01-27T03:55:31.197877,120.0,21.9,101.1,99.9
2026-01-27T03:56:31.631722,120.0,22.0,101.0,99.9
2026-01-27T03:57:32.073076,120.0,22.0,100.8,99.9
2026-01-27T03:58:32.491595,136.0,22.2,100.7,99.9
2026-01-27T03:59:32.911616,128.0,22.2,100.6,99.9
2026-01-27T04:00:33.332450,128.0,22.3,100.5,99.9
2026-01-27T04:01:33.751879,120.0,22.3,100.9,99.9
2026-01-27T04:02:34.172154,120.0,22.4,100.9,99.9
2026-01-27T04:03:34.590923,120.0,22.3,100.9,99.9
2026-01-27T04:04:35.009137,128.0,22.2,101.1,99.9
2026-01-27T04:05:35.430893,120.0,21.9,101.2,100.0
2026-01-27T04:06:35.851490,120.0,21.6,101.0,99.9
2026-01-27T04:07:36.270058,128.0,21.3,100.9,99.9
2026-01-27T04:08:36.689891,120.0,21.0,101.1,99.9
2026-01-27T04:09:37.110030,120.0,20.8,101.1,100.0
2026-01-27T04:10:37.528879,120.0,20.5,100.9,99.9
2026-01-27T04:11:37.950241,120.0,20.4,100.9,99.9
2026-01-27T04:12:38.390487,120.0,20.3,101.2,100.0
2026-01-27T04:13:38.808879,128.0,20.4,101.2,99.9
2026-01-27T04:14:39.229186,128.0,20.7,101.2,99.9
2026-01-27T04:15:39.649937,128.0,21.0,101.0,99.9
2026-01-27T04:16:40.070195,120.0,21.4,100.9,99.9
2026-01-27T04:17:40.490736,128.0,21.7,100.8,99.9
2026-01-27T04:18:40.908333,120.0,21.9,100.5,99.9
2026-01-27T04:19:41.351782,128.0,22.0,100.4,99.9
2026-01-27T04:20:41.770363,128.0,22.0,100.3,99.9
2026-01-27T04:21:42.188727,120.0,22.2,100.4,99.9
2026-01-27T04:22:42.609931,128.0,22.1,100.5,99.9
2026-01-27T04:23:43.028713,120.0,22.0,100.7,99.9
2026-01-27T04:24:43.447386,120.0,21.7,100.8,99.9
2026-01-27T04:25:43.867913,120.0,21.4,100.9,99.9
2026-01-27T04:26:44.285858,120.0,21.1,100.9,99.9
2026-01-27T04:27:44.705495,128.0,20.9,101.0,99.9
2026-01-27T04:28:45.124335,120.0,20.6,101.0,99.9
2026-01-27T04:29:45.542880,120.0,20.4,100.9,99.9
2026-01-27T04:30:45.961669,120.0,20.2,101.1,99.9
2026-01-27T04:31:46.384245,120.0,20.1,101.0,99.9
2026-01-27T04:32:46.801834,120.0,20.1,100.8,99.9
2026-01-27T04:33:47.221558,144.0,20.3,101.0,99.9
2026-01-27T04:34:47.663020,120.0,20.8,101.0,99.9
2026-01-27T04:35:48.082923,120.0,21.2,100.8,99.9
2026-01-27T04:36:48.501098,120.0,21.5,100.6,99.9
2026-01-27T04:37:48.921555,128.0,21.7,100.6,99.9
2026-01-27T04:38:49.340738,120.0,22.0,100.8,99.9
2026-01-27T04:39:49.760311,120.0,22.1,100.7,99.9
2026-01-27T04:40:50.178810,128.0,22.2,100.6,99.9
2026-01-27T04:41:50.617535,120.0,22.1,101.0,99.9
2026-01-27T04:42:51.036763,120.0,21.9,101.1,99.9
2026-01-27T04:43:51.457829,120.0,21.7,101.0,99.9
2026-01-27T04:44:51.877672,120.0,21.4,100.9,99.9
2026-01-27T04:45:52.300515,112.0,21.2,101.1,99.9
2026-01-27T04:46:52.721482,120.0,20.9,101.3,99.9
2026-01-27T04:47:53.145249,120.0,20.6,101.4,99.9
2026-01-27T04:48:53.563647,128.0,20.4,101.4,99.9
2026-01-27T04:49:53.982640,120.0,20.2,101.5,99.9
2026-01-27T04:50:54.402204,120.0,20.1,101.7,99.9
2026-01-27T04:51:54.822231,120.0,20.1,101.8,99.9
2026-01-27T04:52:55.243160,144.0,20.3,101.4,99.9
2026-01-27T04:53:55.664992,120.0,20.7,101.1,99.9
2026-01-27T04:54:56.083144,120.0,21.0,101.2,99.9
2026-01-27T04:55:56.502138,128.0,21.3,101.0,99.9
2026-01-27T04:56:56.944677,120.0,21.6,101.0,99.9
2026-01-27T04:57:57.364189,120.0,21.9,101.1,99.9
2026-01-27T04:58:57.784373,120.0,22.0,101.0,99.9
2026-01-27T04:59:58.208013,120.0,22.0,100.9,99.9
2026-01-27T05:00:58.626806,120.0,22.1,100.8,99.9
2026-01-27T05:01:59.046811,128.0,22.0,100.8,99.9
2026-01-27T05:02:59.464921,120.0,21.8,100.8,99.9
2026-01-27T05:03:59.905970,128.0,21.4,100.8,99.9
2026-01-27T05:05:00.328008,128.0,21.2,101.0,99.9
2026-01-27T05:06:00.746980,128.0,20.9,100.7,99.9
2026-01-27T05:07:01.166603,120.0,20.7,100.4,99.9
2026-01-27T05:08:01.588634,120.0,20.4,100.3,99.9
2026-01-27T05:09:02.009963,128.0,20.2,100.5,99.9
2026-01-27T05:10:02.430475,120.0,20.1,100.7,99.9
2026-01-27T05:11:02.847914,120.0,20.1,100.9,99.9
2026-01-27T05:12:03.268064,128.0,20.4,101.1,99.9
2026-01-27T05:13:03.686366,120.0,20.7,101.2,99.9
2026-01-27T05:14:04.105191,120.0,21.1,101.1,99.9
2026-01-27T05:15:04.538613,120.0,21.4,101.0,99.9
2026-01-27T05:16:04.960687,120.0,21.6,101.0,99.9
2026-01-27T05:17:05.380570,120.0,21.8,101.1,99.9
2026-01-27T05:18:05.805421,128.0,22.0,101.1,99.9
2026-01-27T05:19:06.247991,128.0,22.2,101.3,99.9
2026-01-27T05:20:06.668345,120.0,22.3,101.5,99.9
2026-01-27T05:21:07.089210,120.0,22.2,101.2,99.9
2026-01-27T05:22:07.509633,128.0,21.9,101.3,99.9
2026-01-27T05:23:07.930049,120.0,21.6,101.1,99.9
2026-01-27T05:24:08.350299,120.0,21.4,101.1,99.9
2026-01-27T05:25:08.768594,120.0,21.1,101.0,99.9
2026-01-27T05:26:09.207711,128.0,20.8,101.1,99.9
2026-01-27T05:27:09.633433,120.0,20.6,101.1,99.9
2026-01-27T05:28:10.053983,120.0,20.3,100.8,99.9
2026-01-27T05:29:10.479671,128.0,20.1,100.8,99.9
2026-01-27T05:30:10.904288,120.0,20.0,100.9,99.9
2026-01-27T05:31:11.324705,120.0,20.1,100.9,99.9
2026-01-27T05:32:11.745077,120.0,20.5,101.0,99.9
2026-01-27T05:33:12.163064,120.0,20.8,101.1,99.9
2026-01-27T05:34:12.582080,120.0,21.1,101.2,99.9
2026-01-27T05:35:13.003471,120.0,21.4,101.1,99.9
2026-01-27T05:36:13.424497,120.0,21.7,101.1,99.9
2026-01-27T05:37:13.843087,120.0,21.9,101.2,99.9
2026-01-27T05:38:14.261982,128.0,22.1,101.2,99.9
2026-01-27T05:39:14.682630,120.0,22.3,101.1,99.9
2026-01-27T05:40:15.102943,128.0,22.0,101.2,99.9
2026-01-27T05:41:15.545110,120.0,21.9,101.3,99.9
2026-01-27T05:42:15.963764,120.0,21.7,101.5,99.9
2026-01-27T05:43:16.381518,120.0,21.4,101.2,99.9
2026-01-27T05:44:16.799111,128.0,21.1,101.3,99.9
2026-01-27T05:45:17.215977,120.0,20.8,101.6,99.9
2026-01-27T05:46:17.634552,120.0,20.6,101.4,99.9
2026-01-27T05:47:18.058787,120.0,20.4,101.4,99.9
2026-01-27T05:48:18.498063,112.0,20.1,101.5,99.9
2026-01-27T05:49:18.916954,128.0,20.1,101.3,99.9
2026-01-27T05:50:19.332750,120.0,20.1,101.1,99.9
2026-01-27T05:51:19.749044,120.0,20.4,101.2,99.9
2026-01-27T05:52:20.166048,120.0,20.7,101.2,99.9
2026-01-27T05:53:20.583097,144.0,21.1,101.4,99.9
2026-01-27T05:54:21.001773,120.0,21.3,101.1,99.9
2026-01-27T05:55:21.439727,120.0,21.6,101.0,99.9
2026-01-27T05:56:21.856860,120.0,21.9,101.7,99.9
2026-01-27T05:57:22.273548,120.0,22.0,101.7,99.9
2026-01-27T05:58:22.694653,120.0,22.0,101.4,99.9
2026-01-27T05:59:23.111032,120.0,22.1,101.5,99.9
2026-01-27T06:00:23.527796,120.0,21.9,101.3,99.9
2026-01-27T06:01:23.948779,120.0,21.7,101.1,99.9
2026-01-27T06:02:24.367059,120.0,21.4,101.0,99.9
2026-01-27T06:03:24.783148,120.0,21.2,101.0,99.9
2026-01-27T06:04:25.198985,128.0,20.9,101.2,99.8
2026-01-27T06:05:25.616202,120.0,20.6,101.1,99.9
2026-01-27T06:06:26.033946,128.0,20.4,101.1,100.0
2026-01-27T06:07:26.452123,128.0,20.1,101.4,99.9
2026-01-27T06:08:26.869009,136.0,20.1,101.3,99.9
2026-01-27T06:09:27.288723,136.0,20.1,101.1,99.9
2026-01-27T06:10:27.727746,128.0,20.4,101.1,99.9
2026-01-27T06:11:28.145837,128.0,20.8,101.1,99.9
2026-01-27T06:12:28.561036,136.0,21.1,101.0,99.9
2026-01-27T06:13:28.980567,128.0,21.4,101.0,99.9
2026-01-27T06:14:29.397931,144.0,21.7,100.9,99.9
2026-01-27T06:15:29.814971,136.0,21.9,101.1,99.9
2026-01-27T06:16:30.232688,144.0,22.0,101.1,99.9
2026-01-27T06:17:30.669792,136.0,22.0,101.2,99.9
2026-01-27T06:18:31.085853,128.0,22.2,101.3,99.9
2026-01-27T06:19:31.501768,144.0,22.1,101.3,99.9
2026-01-27T06:20:31.919616,136.0,21.9,101.5,99.9
2026-01-27T06:21:32.337470,128.0,21.6,101.6,99.9
2026-01-27T06:22:32.754195,136.0,21.3,101.3,99.9
2026-01-27T06:23:33.172004,136.0,21.1,101.1,99.9
2026-01-27T06:24:33.608448,128.0,20.8,101.1,99.9
2026-01-27T06:25:34.027615,120.0,20.5,101.1,99.9
2026-01-27T06:26:34.447513,120.0,20.2,101.2,99.9
2026-01-27T06:27:34.864061,120.0,20.1,101.3,99.9
2026-01-27T06:28:35.279676,120.0,20.2,101.5,99.9
2026-01-27T06:29:35.697663,120.0,20.5,101.4,99.9
2026-01-27T06:30:36.114933,120.0,20.9,101.4,99.9
2026-01-27T06:31:36.531557,120.0,21.2,101.6,99.9
2026-01-27T06:32:36.947048,120.0,21.6,101.4,100.0
2026-01-27T06:33:37.366082,128.0,21.9,101.3,99.9
2026-01-27T06:34:37.783611,128.0,22.0,101.1,99.9
2026-01-27T06:35:38.202124,120.0,22.2,101.1,99.9
2026-01-27T06:36:38.618769,120.0,22.3,101.4,99.9
2026-01-27T06:37:39.034868,120.0,22.2,101.4,99.9
2026-01-27T06:38:39.452671,120.0,22.0,101.2,99.9
2026-01-27T06:39:39.892699,128.0,21.7,101.4,99.9
2026-01-27T06:40:40.308759,120.0,21.4,101.4,99.9
2026-01-27T06:41:40.727465,120.0,21.1,101.3,99.9
2026-01-27T06:42:41.143598,120.0,20.8,101.7,99.9
2026-01-27T06:43:41.560019,128.0,20.6,102.0,99.9
2026-01-27T06:44:41.977741,128.0,20.3,101.8,99.9
2026-01-27T06:45:42.395832,120.0,20.1,101.6,99.9
2026-01-27T06:46:42.835218,120.0,20.1,101.3,99.9
2026-01-27T06:47:43.252900,120.0,20.1,101.3,99.9
2026-01-27T06:48:43.677245,128.0,20.5,101.2,99.9
2026-01-27T06:49:44.095882,128.0,20.7,101.2,99.9
2026-01-27T06:50:44.513394,128.0,21.2,101.2,99.9
2026-01-27T06:51:44.932352,120.0,21.4,101.2,99.9
2026-01-27T06:52:45.349140,120.0,21.8,101.2,99.9
2026-01-27T06:53:45.788890,120.0,22.1,101.2,99.9
2026-01-27T06:54:46.210200,120.0,22.3,101.1,99.9
2026-01-27T06:55:46.627776,120.0,22.2,101.5,99.9
2026-01-27T06:56:47.044589,120.0,22.2,101.4,99.9
2026-01-27T06:57:47.461204,120.0,22.0,101.8,99.9
2026-01-27T06:58:47.882823,128.0,21.7,101.8,99.9
2026-01-27T06:59:48.302270,128.0,21.4,101.8,99.9
2026-01-27T07:00:48.720789,128.0,21.2,101.7,99.9
2026-01-27T07:01:49.140985,120.0,20.9,101.7,99.9
2026-01-27T07:02:49.558835,120.0,20.7,101.7,99.9
2026-01-27T07:03:49.975123,120.0,20.4,101.6,99.9
2026-01-27T07:04:50.392382,120.0,20.2,101.6,99.9
2026-01-27T07:05:50.809941,128.0,20.0,101.6,99.9
2026-01-27T07:06:51.228752,120.0,20.0,101.4,99.9
2026-01-27T07:07:51.646928,128.0,20.3,101.3,99.9
2026-01-27T07:08:52.067435,120.0,20.6,101.0,99.9
2026-01-27T07:09:52.484064,128.0,21.1,101.1,99.9
2026-01-27T07:10:52.901853,128.0,21.3,101.2,99.9
2026-01-27T07:11:53.320987,120.0,21.6,101.1,99.9
2026-01-27T07:12:53.738262,120.0,21.7,101.0,99.9
2026-01-27T07:13:54.158071,120.0,22.0,101.0,99.9
2026-01-27T07:14:54.576743,120.0,22.2,100.8,99.9
2026-01-27T07:15:55.017168,120.0,22.3,100.8,99.9
2026-01-27T07:16:55.437918,120.0,22.0,100.8,99.9
2026-01-27T07:17:55.860210,120.0,21.8,100.7,100.0
2026-01-27T07:18:56.280147,120.0,21.6,100.7,99.9
2026-01-27T07:19:56.698898,120.0,21.3,100.9,99.9
2026-01-27T07:20:57.118093,120.0,21.0,100.9,99.9
2026-01-27T07:21:57.536536,120.0,20.8,101.1,99.9
2026-01-27T07:22:57.977998,120.0,20.5,101.4,99.9
2026-01-27T07:23:58.395906,120.0,20.3,101.2,99.9
2026-01-27T07:24:58.815396,120.0,20.1,101.1,99.9
2026-01-27T07:25:59.232938,120.0,20.1,101.0,99.9
2026-01-27T07:26:59.650602,120.0,20.2,101.0,99.9
2026-01-27T07:28:00.070581,120.0,20.6,101.0,99.9
2026-01-27T07:29:00.495415,128.0,20.9,100.8,99.9
2026-01-27T07:30:00.914402,120.0,21.2,101.0,99.9
2026-01-27T07:31:01.332846,120.0,21.4,101.1,99.9
2026-01-27T07:32:01.750146,120.0,21.8,101.3,99.9
2026-01-27T07:33:02.167568,120.0,21.8,101.2,99.9
2026-01-27T07:34:02.588494,120.0,22.0,101.3,99.9
2026-01-27T07:35:03.007046,120.0,22.0,101.5,99.9
2026-01-27T07:36:03.424882,120.0,22.1,101.8,99.9
2026-01-27T07:37:03.843634,120.0,21.9,101.7,99.9
2026-01-27T07:38:04.262985,120.0,21.8,101.4,99.9
2026-01-27T07:39:04.681592,120.0,21.4,101.7,99.9
2026-01-27T07:40:05.098667,120.0,21.2,101.6,99.9
2026-01-27T07:41:05.514522,128.0,20.9,101.7,99.9
2026-01-27T07:42:05.932725,128.0,20.6,101.7,99.9
2026-01-27T07:43:06.351744,128.0,20.4,101.8,99.8
2026-01-27T07:44:06.771986,120.0,20.1,101.7,99.9
2026-01-27T07:45:07.210429,120.0,20.1,101.6,99.9
2026-01-27T07:46:07.628072,128.0,20.1,101.4,99.9
2026-01-27T07:47:08.045314,128.0,20.3,101.5,99.9
2026-01-27T07:48:08.464696,128.0,20.7,101.2,99.9
2026-01-27T07:49:08.880530,120.0,20.9,101.4,99.9
2026-01-27T07:50:09.297664,120.0,21.4,101.1,99.9
2026-01-27T07:51:09.715914,128.0,21.4,101.0,99.9
2026-01-27T07:52:10.155201,128.0,21.7,101.0,99.9
2026-01-27T07:53:10.573217,128.0,22.0,101.1,99.9
2026-01-27T07:54:10.989829,120.0,22.1,101.2,99.9
2026-01-27T07:55:11.407788,120.0,22.2,101.2,99.9
